EQUIP_ID,YEAR,MAKE,MODEL,DESCRIPTION,DEPT,SALE_PRICE,SALE_DATE,SOLD_BY
61728,2006,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,2500.00,10/12/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
51721,2005,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,1825.00,03/13/2017 12:00:01 AM,MURPHYS AUCTION
41701,2004,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,2806.00,12/24/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
11406,2001,CHEVROLET,MALIBU,MIDSIZE SEDAN,FAS,2887.00,10/23/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
3194,1991,CHEVROLET,MOBILE PRECINCT,MOBILE PRECINCT,SPD,15900.00,03/01/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
983969,1998,CHEVROLET,P30,WALKIN VAN - CLASS 3,DPR,5500.00,09/27/2013 12:00:01 AM,MURPHYS AUCTION
34640,2003,GMC,WORK HORSE,WALKIN VAN - CLASS 3,SPU,9900.00,10/21/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
5334,1993,CLARKLIFT,TM15S,FORKLIFT - 3000 LB LIFT - ELECTRIC,SFD,4376.99,04/08/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
25668,2002,BLAZER,TRAILER,CREW TRAILER,SPU,8500.00,10/17/2014 12:00:01 AM,MURPHYS AUCTION
P0320,2003,ALKOTA,TRAILER,TRAILER - SPRAYER,DPR,1600.00,01/08/2015 12:00:01 AM,MURPHYS AUCTION
80413,2007,WELLS CARGO,TRAILER,TRAILER - JET BOAT,SFD,225.00,12/20/2013 12:00:01 AM,MURPHYS AUCTION
985696,1998,CRAFCO,EZ POUR 200DC,TRAILER - ASPHALT CRACK SEALER,SDOT,3551.00,01/08/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
53514,2005,DODGE,CARAVAN,PASSENGER MINIVAN,SDOT,4076.30,03/23/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
53006,2005,DODGE,CARAVAN,PASSENGER MINIVAN,FAS,3716.66,11/01/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
21854,2002,DODGE,NEON,SUBCOMPACT SEDAN,SDCI,3650.00,01/29/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
33405,2003,FORD,CLUB WAGON,PASSENGER VAN,DPR,7025.00,10/02/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
31491,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,1725.00,04/28/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
31498,2010,FORD,CROWN VICTORIA,PATROL CAR - DUI,SPD,325.00,08/18/2016 12:00:01 AM,MURPHYS AUCTION
99231,2009,FORD,CROWN VICTORIA,PATROL CAR,SPD,500.00,06/24/2015 12:00:01 AM,MURPHYS AUCTION
99222,2009,FORD,CROWN VICTORIA,PATROL CAR,SPD,1675.00,08/12/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
99219,2009,FORD,CROWN VICTORIA,PATROL CAR,SPD,310.00,06/25/2014 12:00:01 AM,MURPHYS AUCTION
99252,2009,FORD,CROWN VICTORIA,PATROL CAR - TRAFFIC,SPD,3200.00,03/01/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
59859,2005,FORD,CROWN VICTORIA,SEDAN - PATROL - K9 - SPARE,SPD,87.53,08/31/2016 12:00:01 AM,OTHER SURPLUS METHOD
31545,2011,FORD,CROWN VICTORIA,PATROL CAR - TRAFFIC,SPD,4025.00,12/08/2016 12:00:01 AM,MURPHYS AUCTION
31543,2011,FORD,CROWN VICTORIA,PATROL CAR - TRAFFIC,SPD,2525.00,10/21/2016 12:00:01 AM,MURPHYS AUCTION
89120,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,1475.00,02/04/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
89117,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,2050.00,06/03/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
89116,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,3550.00,11/12/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
89114,2008,FORD,CROWN VICTORIA,PATROL CAR ACTIVE SPARE RESERVE,SPD,2550.00,01/28/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
89112,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,2300.00,04/22/2015 12:00:01 AM,MURPHYS AUCTION
89148,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,2057.00,02/25/2015 12:00:01 AM,MURPHYS AUCTION
89136,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,3474.00,10/21/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
79954,2007,FORD,CROWN VICTORIA,PATROL CAR - TRAINING,SPD,1550.00,06/24/2015 12:00:01 AM,MURPHYS AUCTION
79953,2007,FORD,CROWN VICTORIA,PATROL CAR TRAINING,SPD,950.00,10/23/2014 12:00:01 AM,MURPHYS AUCTION
59868,2005,FORD,CROWN VICTORIA,PATROL CAR - TRAFFIC TRAINING,SPD,2100.00,02/22/2016 12:00:01 AM,MURPHYS AUCTION
59870,2005,FORD,CROWN VICTORIA,PATROL CAR - TRAFFIC TRAINING,SPD,1550.00,08/13/2015 12:00:01 AM,MURPHYS AUCTION
69900,2006,FORD,CROWN VICTORIA,PATROL CAR,SPD,1900.00,04/21/2014 12:00:01 AM,MURPHYS AUCTION
31486,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,1605.00,04/28/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
31481,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,3150.00,09/21/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
79927,2007,FORD,CROWN VICTORIA,PATROL CAR,SPD,2600.00,08/09/2013 12:00:01 AM,MURPHYS AUCTION
79987,2007,FORD,CROWN VICTORIA,PATROL CAR,SPD,1825.00,07/02/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
79980,2007,FORD,CROWN VICTORIA,PATROL CAR,SPD,550.00,06/25/2014 12:00:01 AM,MURPHYS AUCTION
79930,2007,FORD,CROWN VICTORIA,PATROL CAR,SPD,910.00,12/03/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
89153,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,1000.00,01/08/2015 12:00:01 AM,MURPHYS AUCTION
89186,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,2025.00,10/29/2015 12:00:01 AM,MURPHYS AUCTION
89185,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,820.00,10/02/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
89177,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,991.66,10/29/2015 12:00:01 AM,MURPHYS AUCTION
79988,2007,FORD,CROWN VICTORIA,PATROL CAR - SGT`S CAR,SPD,1300.00,01/08/2015 12:00:01 AM,MURPHYS AUCTION
89198,2008,FORD,CROWN VICTORIA,PATROL CAR - TRAFFIC,SPD,3149.00,02/25/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
89192,2008,FORD,CROWN VICTORIA,FULLSIZE SEDAN,SPD,400.00,02/14/2013 12:00:01 AM,MURPHYS AUCTION
31570,2011,FORD,CROWN VICTORIA,PATROL CAR,SPD,2100.00,10/21/2016 12:00:01 AM,MURPHYS AUCTION
43232,2004,FORD,E250,CARGO VAN,SPL,6000.00,09/23/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
43230,2004,FORD,E250,CARGO VAN,SPL,7100.00,09/09/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
43509,2004,FORD,E250,CARGO VAN,SPU,6099.00,12/31/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
85428,2008,FORD,E450,MEDIC AID VAN - NEW BODY,SFD,4600.00,08/18/2016 12:00:01 AM,MURPHYS AUCTION
80428,2008,FORD,E450,MEDIC AID VAN NEW BODY,SFD,5546.00,02/22/2016 12:00:01 AM,MURPHYS AUCTION
33698,2003,FORD,EXPEDITION,FULLSIZE SUV - 4X4,SDOT,5684.00,10/11/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
34582,2003,FORD,EXPEDITION,FULLSIZE SUV - 4X4,SPU,4600.00,02/14/2013 12:00:01 AM,MURPHYS AUCTION
34635,2003,FORD,F250,PICKUP - 4X4,SPU,14000.00,06/25/2014 12:00:01 AM,MURPHYS AUCTION
23344,2002,FORD,F250,PICKUP,DPR,7250.00,03/15/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
23701,2002,FORD,F250,PICKUP,SDOT,4550.00,06/11/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
54670,2005,FORD,F250,PICKUP - 4X4,SPU,7000.00,03/13/2017 12:00:01 AM,MURPHYS AUCTION
43997,2004,FORD,F250,PICKUP,DPR,7600.00,04/29/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
54541,2005,FORD,F250,PICKUP,SPU,8100.00,03/31/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
33726,2003,FORD,F250,PICKUP,DPR,9450.00,06/24/2015 12:00:01 AM,MURPHYS AUCTION
43478,2004,FORD,F250,PICKUP,SDOT,5220.00,12/19/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
44591,2004,FORD,F250,PICKUP - 4X4,SPU,9100.00,04/17/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
44630,2004,FORD,F250,PICKUP - 4X4,SPU,6150.00,02/25/2015 12:00:01 AM,MURPHYS AUCTION
83387,2008,FORD,F250,PICKUP - CREW CAB,DPR,11750.00,06/23/2017 12:00:01 AM,MURPHYS AUCTION
53570,2005,FORD,F350,PICKUP - FLATBED,SDOT,12100.00,11/12/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
63367,2006,FORD,F350,PICKUP,DPR,8800.00,04/28/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
24562,2002,FORD,F350,PICKUP - SERVICE BODY,SPU,21500.00,06/25/2014 12:00:01 AM,MURPHYS AUCTION
34598,2003,FORD,F350,PICKUP - SERVICE BODY - 4X4,SPU,11600.00,06/25/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
33167,2003,FORD,F350,PICKUP - CREW CAB,SPD,9010.00,04/22/2015 12:00:01 AM,MURPHYS AUCTION
73673,2007,FORD,F350,PICKUP,SDOT,4351.00,07/15/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
44008,2004,FORD,F350,PICKUP - CREW CAB - 4X4,SPU,11100.00,12/17/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
83198,2008,FORD,F350,PICKUP SERVICE BODY 2WD,SPD,6500.00,06/23/2017 12:00:01 AM,MURPHYS AUCTION
73381,2007,FORD,RANGER,COMPACT PICKUP - FLATBED,DPR,4500.00,06/23/2017 12:00:01 AM,MURPHYS AUCTION
63928,2006,FORD,RANGER,COMPACT PICKUP,DPR,3500.00,03/13/2017 12:00:01 AM,MURPHYS AUCTION
23470,2002,FREIGHTLINER,MT55,SOLID WASTE WALKIN VAN - CLASS 6,SPU,12516.00,02/05/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
34703,2003,FREIGHTLINER,SPRINTER P2500SHC,PASSENGER VAN,SPU,16850.89,08/13/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
11673,2001,GMC,SAFARI,PASSENGER MINIVAN,SPU,6900.00,05/17/2013 12:00:01 AM,MURPHYS AUCTION
15082,2001,GMC,T7500,TRUCK - SERVICE BODY - CLASS 7,FAS,21555.00,06/10/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
43619,2004,GMC,WT5500,TRUCK - PAINT STRIPER - CLASS 5,SDOT,12600.00,03/03/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
45807,2004,GMC,WT5500,TRUCK - BOOK DELIVERY - CLASS 5,SPL,17900.00,07/22/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
87601,2008,HARLEY-DAVIDSON,FLHPI ROAD KING,POLICE MOTORCYCLE,SPD,7200.00,05/27/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
97627,2009,HARLEY-DAVIDSON,FLHPI ROAD KING,POLICE MOTORCYCLE,SPD,7000.00,03/19/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
97621,2009,HARLEY-DAVIDSON,FLHPI ROAD KING,POLICE MOTORCYCLE,SPD,7800.00,02/11/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
87616,2008,HARLEY-DAVIDSON,FLHPI ROAD KING,POLICE MOTORCYCLE,SPD,5322.22,06/14/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
87614,2008,HARLEY-DAVIDSON,FLHPI ROAD KING,POLICE MOTORCYCLE,SPD,6100.00,07/29/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
97634,2009,HARLEY-DAVIDSON,FLHPI ROAD KING,POLICE MOTORCYCLE,SPD,7200.00,02/04/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
97624,2009,HARLEY-DAVIDSON,FLHPI ROAD KING,POLICE MOTORCYCLE,SPD,8911.00,04/24/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
97622,2009,HARLEY-DAVIDSON,FLHPI ROAD KING,POLICE MOTORCYCLE,SPD,5900.00,04/13/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
87606,2008,HARLEY-DAVIDSON,FLHPI ROAD KING,POLICE MOTORCYCLE,SPD,6500.00,06/03/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
87604,2008,HARLEY-DAVIDSON,FLHPI ROAD KING,POLICE MOTORCYCLE,SPD,4494.00,07/13/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
07132,2000,HYSTER,H80XM,FORKLIFT - 8000 LB LIFT - LPG,SDOT,11050.00,03/09/2017 12:00:01 AM,MURPHYS AUCTION
07225,2000,INGERSOLL RAND,P185WJDU,AIR COMPRESSOR - TRAILER MOUNTED,SPU,10500.00,11/08/2013 12:00:01 AM,MURPHYS AUCTION
25501,2002,JOHN DEERE,624H,WHEEL LOADER - 29000 LB,SDOT,60000.00,06/23/2017 12:00:01 AM,MURPHYS AUCTION
80504,2005,JOHN DEERE,GATOR,UTILITY VEHICLE 4 WHEEL,DPR,5500.00,02/25/2015 12:00:01 AM,MURPHYS AUCTION
5332,1992,SPARTAN,LADDER,FIRE AERIAL - REAR MOUNT,SFD,4750.00,10/23/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
955406,1995,EMERGENCY ONE,PUMPER,PUMPER - TOP MOUNTED CONTROLS,SFD,7500.00,10/28/2016 12:00:01 AM,OTHER SURPLUS METHOD
06646,2000,KENWORTH,T800,TRUCK - 12 YD DUMP - CLASS 8,SPU,56200.00,10/07/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
38144,2003,FORD NEW HOLLAND,TL90 DELUXE,TRACTOR - 4X4,DPR,28259.00,05/21/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
34681,2003,FORD,4X4 RANGER,COMPACT PICKUP - 4X4,SPU,6601.00,09/09/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
25600,2002,PETERBILT,330,TRUCK - DUMP - CLASS 7,DPR,32500.00,06/24/2015 12:00:01 AM,MURPHYS AUCTION
27227,2002,PREMCO,TRIPLE L,TRAILER - HYDRAULIC LIFT - 7000 LB GVWR,SDOT,5600.00,02/11/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
P1738,2000,TRAILMAX,T-10-UT,TRAILER - 9950 LB GVWR,DPR,2650.00,06/03/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
67200,2006,LIFT-A-LOAD,EPTW-314,TRAILER - ELEVATING PLATFORM  11340 GVWR,SDOT,5600.00,08/12/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
995633,1999,STOW,SWQCM9B8,CEMENT MIXER - TRAILER,SDOT,618.60,04/19/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
58080,2005,TORO,4000-D,MOWER - 11` ROTARY,DPR,17000.00,10/23/2014 12:00:01 AM,MURPHYS AUCTION
78116,2007,TORO,4000-D,MOWER - 11` ROTARY,DPR,10975.00,07/15/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
51030,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SPD,4050.00,10/21/2016 12:00:01 AM,MURPHYS AUCTION
31052,2003,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SPD,3850.00,04/29/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
31874,2003,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPR,5350.00,10/29/2015 12:00:01 AM,MURPHYS AUCTION
32509,2003,TOYOTA,PRIUS,SEDAN COMPACT - HYBRID,SPU,5600.00,02/05/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
31283,2003,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SPL,5800.00,12/17/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
31270,2003,TOYOTA,PRIUS,SEDAN COMPACT - HYBRID,FAS,6750.00,09/27/2013 12:00:01 AM,MURPHYS AUCTION
12090,2001,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPR,6200.00,11/04/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
51136,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SDCI,9000.00,10/23/2014 12:00:01 AM,MURPHYS AUCTION
51021,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SDCI,10600.00,10/23/2014 12:00:01 AM,MURPHYS AUCTION
88046,2008,BRUSH BANDIT,250XP,CHIPPER - 12 IN,SDOT,23000.00,10/21/2016 12:00:01 AM,MURPHYS AUCTION
88041,2008,BRUSH BANDIT,65XP,CHIPPER - 6 IN,DPR,11101.00,09/15/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
30861,2009,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - 4X4,SPU,5100.00,03/13/2017 12:00:01 AM,MURPHYS AUCTION
74509,2007,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - CREW CAB - 4X4,SPU,4000.00,05/08/2017 12:00:01 AM,MURPHYS AUCTION
63566,2006,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - CREW CAB - 4X4,SDOT,10250.00,05/08/2017 12:00:01 AM,MURPHYS AUCTION
44568,2004,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - 4X4,SPU,9255.00,12/09/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
58341,2005,JEEP,LIBERTY,COMPACT SUV,SPD,3050.00,02/25/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
41992,2004,TORO,WORKMAN 3300,UTILITY VEHICLE 4 WHEEL,CEN,3500.00,12/20/2013 12:00:01 AM,MURPHYS AUCTION
76515,2007,PETERBILT,335,TRUCK - CRANE - CLASS 8,SPU,110000.00,11/08/2013 12:00:01 AM,MURPHYS AUCTION
55698,2005,LEE BOY,5000 PATH MASTER PAVER,"PATHWAY PAVER - 5`-9""",SDOT,23250.00,06/24/2015 12:00:01 AM,MURPHYS AUCTION
E0943,1994,WESTMARK,ASPHALT TANKER,TRAILER - ASPHALT TANKER - 7400 GALLON,SDOT,15600.00,07/09/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
61408,2006,FORD,ESCAPE,SUV COMPACT 2WD,SPU,4656.66,06/06/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
65735,2006,STERLING,SC8000,SWEEPER - REGENERATIVE AIR,SDOT,42000.00,01/08/2015 12:00:01 AM,MURPHYS AUCTION
75736,2007,STERLING,SC8000,SWEEPER - REGENERATIVE AIR,SDOT,45100.00,10/18/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
51161,2005,TAYLOR DUNN,SC-100-36,STOCK CHASER - ELECTRIC - 36 V,CEN,1905.00,09/26/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
05928,2000,BUTLER,TS-612DD,TRAILER - TILT DECK - 5500 LB GVWR,DPR,1425.00,04/26/2016 12:00:01 AM,MURPHYS AUCTION
75689,2007,CASE,590M,BACKHOE LOADER - 19500 LB - BREAKER  4X4,SDOT,23000.00,08/13/2015 12:00:01 AM,MURPHYS AUCTION
38151,2003,CASE,590M,BACKHOE LOADER - 20200 LB - 4X4,DPR,30050.00,04/13/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
87003,2008,ELGIN,CROSSWIND,SWEEPER - REGENERATIVE AIR,CEN,40100.00,11/25/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
63160,2006,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SPD,6805.00,03/03/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
84616,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID,CEN,8200.00,03/28/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
68090,2006,KUBOTA,L5030-HSTC,TRACTOR - LOADER,DPR,20000.00,02/01/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
43626,2004,FORD,F450,PICKUP - SERVICE BODY - CLASS 4,SPU,6301.00,06/14/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
25086,2002,GMC,T6500,TRUCK - MOVING - CLASS 6,FAS,15154.00,04/19/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
78292,2007,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,2600.00,04/26/2016 12:00:01 AM,MURPHYS AUCTION
78290,2007,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,2275.00,03/01/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
90008,2009,CATERPILLAR,963,SOLID WASTE TRACK LOADER,SPU,52250.00,04/11/2014 12:00:01 AM,MURPHYS AUCTION
68130,2006,JOHN DEERE,5225 UTILITY TRACTOR,TRACTOR - LOADER,DPR,20100.00,03/03/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
86468,2004,POLAR,PRED90,UTILITY VEHICLE 4 WHEEL,SPD,1027.00,04/28/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
32651,2014,FORD,POLICE INTERCEPTOR UTILITY,PATROL UTILITY 4WD,SPD,2300.00,08/18/2016 12:00:01 AM,MURPHYS AUCTION
6503,1993,CATERPILLAR,UNKNOWN,CRAWLER TRACTOR,SPU,42000.00,11/08/2013 12:00:01 AM,MURPHYS AUCTION
80088,1997,FORD,UNKNOWN,BUS,SPD,975.00,05/08/2017 12:00:01 AM,MURPHYS AUCTION
54500,2005,CHEVROLET,ASTRO,CARGO MINIVAN,SPU,8400.00,06/25/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
53447,2005,CHEVROLET,ASTRO,CARGO MINIVAN,DOIT,8520.00,11/04/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
41208,2004,CHEVROLET,CAVALIER,COMPACT SEDAN,HSD,3200.00,10/29/2015 12:00:01 AM,MURPHYS AUCTION
23330,2002,CHEVROLET,EXPRESS,PASSENGER VAN,DPR,7250.00,03/28/2013 12:00:01 AM,MURPHYS AUCTION
53035,2005,CHEVROLET,EXPRESS,PASSENGER VAN,DPR,14500.00,09/09/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
33413,2003,CHEVROLET,EXPRESS,VAN CARGO,DPR,6875.00,09/16/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
15330,2001,CHEVROLET,EXPRESS,VAN CARGO,SFD,5500.00,10/23/2014 12:00:01 AM,MURPHYS AUCTION
43949,2004,CHEVROLET,EXPRESS,CARGO VAN,DPR,4650.00,08/12/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
23323,2002,CHEVROLET,EXPRESS,CARGO VAN,DPR,6500.00,01/29/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
03039,2000,CHEVROLET,G3500,CARGO VAN - PLUMBER,FAS,7065.00,11/06/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
03180,2000,CHEVROLET,G3500,CARGO VAN - PLUMBER WITH CRANE,FAS,6000.00,01/08/2015 12:00:01 AM,MURPHYS AUCTION
03024,2000,CHEVROLET,G3500,CARGO VAN - CARPENTER,FAS,7365.56,07/08/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
70462,2007,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,975.00,10/21/2016 12:00:01 AM,MURPHYS AUCTION
70474,2007,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,2925.00,03/13/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
70464,2007,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,805.00,04/26/2016 12:00:01 AM,MURPHYS AUCTION
41707,2004,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,2727.78,10/28/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
41704,2004,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,3296.00,10/29/2015 12:00:01 AM,MURPHYS AUCTION
41703,2004,CHEVROLET,IMPALA,SEDAN MIDSIZE,SPD,2656.00,11/25/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
3193,1991,CHEVROLET,MOBILE PRECINCT,MOBILE PRECINT,SPD,13800.00,02/16/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
23548,2002,CHEVROLET,TRACKER,COMPACT SUV - 4X4,SPU,6250.00,02/14/2013 12:00:01 AM,MURPHYS AUCTION
33960,2003,GMC,WORK HORSE,WALKIN VAN - CLASS 4,DPR,9100.00,02/25/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
15925,2001,VALLEY TRUCK,TRAILER,TRAILER - TILT DECK - 9000 LB GVWR,DPR,2381.00,02/14/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
53524,2005,DODGE,CARAVAN,CARGO MINIVAN,SPU,3100.00,06/24/2015 12:00:01 AM,MURPHYS AUCTION
21271,2002,DODGE,NEON,SUBCOMPACT SEDAN,SPU,3900.00,09/27/2013 12:00:01 AM,MURPHYS AUCTION
21307,2002,DODGE,NEON,SUBCOMPACT SEDAN,DPR,3400.00,03/28/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
31756,2011,FORD,CROWN VICTORIA,PATROL CAR,SPD,510.85,04/19/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
31494,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,1276.00,08/09/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
31490,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,1600.00,08/18/2016 12:00:01 AM,MURPHYS AUCTION
99239,2009,FORD,CROWN VICTORIA,PATROL CAR,SPD,270.00,06/25/2014 12:00:01 AM,MURPHYS AUCTION
99227,2009,FORD,CROWN VICTORIA,PATROL CAR,SPD,1975.00,10/28/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
99254,2009,FORD,CROWN VICTORIA,PATROL CAR - DUI,SPD,2151.00,11/25/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
89128,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,1707.00,06/10/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
59853,2005,FORD,CROWN VICTORIA,FULLSIZE SEDAN,SPD,1700.00,03/03/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
59808,2005,FORD,CROWN VICTORIA,PATROL CAR,SPD,460.00,06/25/2014 12:00:01 AM,MURPHYS AUCTION
89126,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,1915.00,01/28/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
89125,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,1750.88,07/01/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
89123,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,800.00,01/08/2015 12:00:01 AM,MURPHYS AUCTION
